"molecule_chembl_id","canonical_smiles","standard_type","standard_value","standard_units","kinase_name"
"CHEMBL419009","COc1ccc(-c2nc3cc(-c4cccc(F)c4)ccc3o2)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O","IC50","1000","nM","Heparanase"
"CHEMBL419009","COc1ccc(-c2nc3cc(-c4cccc(F)c4)ccc3o2)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O","IC50","20000","nM","NON-PROTEIN TARGET"
"CHEMBL114134","COc1ccc(-c2nc3cc(-c4cccc(Cl)c4)ccc3o2)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O","IC50","600","nM","Heparanase"
"CHEMBL114134","COc1ccc(-c2nc3cc(-c4cccc(Cl)c4)ccc3o2)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O","IC50","7000","nM","NON-PROTEIN TARGET"
"CHEMBL112849","COc1ccc(-c2nc3cc(-c4ccc(OC(F)(F)F)cc4)ccc3o2)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O","IC50","400","nM","Heparanase"
"CHEMBL112849","COc1ccc(-c2nc3cc(-c4ccc(OC(F)(F)F)cc4)ccc3o2)cc1N1C(=O)c2ccc(C(=O)O)cc2C1=O","IC50","20000","nM","NON-PROTEIN TARGET"
"CHEMBL112771","COCCNc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3cc(F)cc(F)c3)ccc2o1","IC50","3000","nM","Heparanase"
"CHEMBL112771","COCCNc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3cc(F)cc(F)c3)ccc2o1","IC50",\N,"nM","NON-PROTEIN TARGET"
"CHEMBL153102","Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4ccccc4)CC3)ccc2s1","IC50","10000","nM","Palmitoyl-CoA oxidase"
"CHEMBL153426","Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4cccc5ccccc45)CC3)ccc2s1","IC50","105","nM","Palmitoyl-CoA oxidase"
"CHEMBL347797","Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)N[C@H]4CCc5ccccc54)CC3)ccc2s1","IC50","2200","nM","Palmitoyl-CoA oxidase"
"CHEMBL352106","CCCCCCCCCCC[C@H]1CC[C@H]([C@H]2CC[C@H](CCCCCCCCCCCCCC3=C[C@H](C)OC3=O)O2)O1","IC50","85","nM","Mitochondrial complex I; NADH oxidoreductase"
"CHEMBL114758","COc1ccc(/N=C2/C(=O)c3cncnc3C(O)=C2Cl)c(OC)c1","IC50","2020","nM","A549"
"CHEMBL114758","COc1ccc(/N=C2/C(=O)c3cncnc3C(O)=C2Cl)c(OC)c1","IC50","1070","nM","Col2"
"CHEMBL114758","COc1ccc(/N=C2/C(=O)c3cncnc3C(O)=C2Cl)c(OC)c1","IC50","610","nM","SNU-638"
"CHEMBL337921","Cc1cc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1-n1ccccc1=O","IC50","180","nM","Coagulation factor X"
"CHEMBL337921","Cc1cc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1-n1ccccc1=O","IC50","10000","nM","Thrombin"
"CHEMBL337921","Cc1cc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1-n1ccccc1=O","IC50","10000","nM","Trypsin"
"CHEMBL340500","Cc1cc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1N1CCOCC1=O","IC50","120","nM","Coagulation factor X"
"CHEMBL340500","Cc1cc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1N1CCOCC1=O","IC50","10000","nM","Thrombin"
"CHEMBL340500","Cc1cc(NC(=O)Cc2ccc3[nH]c(-c4ccc(Cl)s4)nc3c2)ccc1N1CCOCC1=O","IC50","10000","nM","Trypsin"
"CHEMBL8234","CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O","IC50","246","nM","Mu opioid receptor"
"CHEMBL8234","CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O","IC50","11.39999961853","nM","Delta opioid receptor"
"CHEMBL8234","CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O","IC50","49.79999923706","nM","Mu opioid receptor"
"CHEMBL8234","CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O","IC50","17.70000076294","nM","Delta opioid receptor"
"CHEMBL150764","CCCCc1cc2c(=O)cc(C(=O)O)[nH]c2c2c(=O)cc(C(=O)O)[nH]c12","IC50","970000","nM","Alkaline phosphatase placental-like"
"CHEMBL150764","CCCCc1cc2c(=O)cc(C(=O)O)[nH]c2c2c(=O)cc(C(=O)O)[nH]c12","IC50","2220000","nM","Alkaline phosphatase placental-like"
"CHEMBL18489","O=C1c2[nH]nnc2N(Cc2ccc(F)cc2)C2=NCCN12","IC50","200","ug.mL-1","Cavia porcellus"
"CHEMBL368457","CC(C)(C)NCC(O)CON=C1c2ccccc2-c2ccccc21","IC50","37.90000152588","nM","Beta-1 adrenergic receptor"
"CHEMBL368457","CC(C)(C)NCC(O)CON=C1c2ccccc2-c2ccccc21","IC50","24.60000038147","nM","Beta-2 adrenergic receptor"
"CHEMBL101874","CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)OC","IC50","1400","nM","Renin"
"CHEMBL101874","CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)OC","IC50","500","nM","Renin"
"CHEMBL101874","CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)OC","IC50","10000","nM","Pepsin A"
"CHEMBL101874","CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)OC","IC50","10000","nM","Cathepsin D"
"CHEMBL445118","CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H]1COCCCN(C(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)[C@H](C)C(=O)N1)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)OC","IC50","100000","nM","Renin"
"CHEMBL445118","CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H]1COCCCN(C(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)[C@H](C)C(=O)N1)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)OC","IC50","10000","nM","Pepsin A"
"CHEMBL445118","CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H]1COCCCN(C(=O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)[C@H](C)C(=O)N1)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)OC","IC50","10000","nM","Cathepsin D"
"CHEMBL20530","CCCc1ccc2c(c1)c(OC)cc1nc(C(=O)c3ccccc3)cn12","IC50","16","nM","GABA-A receptor; anion channel"
"CHEMBL3350128","CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](NC(=O)CNC(=O)CNC(=O)CNC(=O)CCC(=O)NCC(=O)NCC(=O)NCC(=O)N[C@H]2CC[C@@]4(O)[C@H]6Cc7ccc(O)c8c7[C@@]4(CCN6C)[C@H]2O8)CC[C@@]3(O)[C@H]1C5","IC50","25.10000038147","nM","Opioid receptors; mu & kappa"
"CHEMBL556129","C[n+]1ccccc1CCC(O)CCl.[I-]","IC50","200000","nM","Acetylcholinesterase"
"CHEMBL1202763","CC(C)c1ccc2nc3ccc(C(=O)N(C)CCCCc4cccnc4)cn3c(=O)c2c1.Cl","IC50","1000","nM","Cavia porcellus"
"CHEMBL1202763","CC(C)c1ccc2nc3ccc(C(=O)N(C)CCCCc4cccnc4)cn3c(=O)c2c1.Cl","IC50","600","nM","Thromboxane-A synthase"
"CHEMBL1202758","CC(C)c1ccc2nc3ccc(C(=O)NCCCCOc4cccnc4)cn3c(=O)c2c1.Cl.Cl","IC50","800","nM","Cavia porcellus"
"CHEMBL1202758","CC(C)c1ccc2nc3ccc(C(=O)NCCCCOc4cccnc4)cn3c(=O)c2c1.Cl.Cl","IC50","50","nM","Thromboxane-A synthase"
"CHEMBL1202758","CC(C)c1ccc2nc3ccc(C(=O)NCCCCOc4cccnc4)cn3c(=O)c2c1.Cl.Cl","IC50","100","mg kg-1","Cavia porcellus"
"CHEMBL541525","Cl.NCCn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1ccccc1-2","IC50","80","nM","L1210"
"CHEMBL24454","O=C1c2ccccc2-c2nn(CCNCO)c3ccc(NCCNCCO)c1c23","IC50","74","nM","L1210"
"CHEMBL553770","CN(C)CCNCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13.Cl","IC50","760","nM","L1210"
"CHEMBL20519","CCOC(=O)N1Cc2c(OC)nc3nc(C(=O)c4ccccc4)cn3c2C1","IC50","10000","nM","GABA-A receptor; anion channel"
"CHEMBL15284","CCCCC1Nc2ccc(C(C)C)cc2C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1","IC50","90","nM","Angiotensin II receptor"
"CHEMBL15240","CCCCC1Nc2ccc(C(C)(C)OC)cc2C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1","IC50","2700","nM","Angiotensin II receptor"
"CHEMBL275875","CCCCc1nc2ccc(C(C)(C)OC)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1","IC50","6","nM","Angiotensin II receptor"
"CHEMBL420447","CCCCN(CC(=O)N(CC(=O)NO)C(C)CC)C(=O)Nc1ccc(Oc2ccccc2)cc1","IC50","54000","nM","Matrix metalloproteinase-2"
"CHEMBL99448","O=C1C=CN2c3ccccc3CCC2C1","IC50","5130","nM","Steroid 5-alpha-reductase 1"
"CHEMBL99448","O=C1C=CN2c3ccccc3CCC2C1","IC50",\N,"nM","Steroid 5-alpha-reductase 2"
"CHEMBL123237","CNC(=O)N1C(=O)C[C@H]1OC(C)=O","IC50","100000","nM","Human betaherpesvirus 5"
"CHEMBL124107","CCCCNC(=O)N1C(=O)C[C@H]1OC(C)=O","IC50","68000","nM","Human herpes virus 5 capsid protein P40"
"CHEMBL542638","C/C(=N\\C12CC3CC(CC(C3)C1)C2)Nc1ccccc1C.Cl","IC50","6","nM","Sigma opioid receptor"
"CHEMBL542638","C/C(=N\\C12CC3CC(CC(C3)C1)C2)Nc1ccccc1C.Cl","IC50","10000","nM","Glutamate NMDA receptor"
"CHEMBL418704","O=P(O)(O)C(Cc1ccccc1)N[C@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1","IC50","5000","nM","Endothelin-converting enzyme 1"
"CHEMBL418704","O=P(O)(O)C(Cc1ccccc1)N[C@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1","IC50","17","nM","Neprilysin"
"CHEMBL117721","N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CNC(=O)c2cnccn2)NS(=O)(=O)Cc2ccccc2)C1O","IC50","311","nM","Coagulation factor X"
"CHEMBL117721","N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CNC(=O)c2cnccn2)NS(=O)(=O)Cc2ccccc2)C1O","IC50","2500","nM","Thrombin"
"CHEMBL117721","N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CNC(=O)c2cnccn2)NS(=O)(=O)Cc2ccccc2)C1O","IC50","1480","nM","Plasminogen"
"CHEMBL117721","N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CNC(=O)c2cnccn2)NS(=O)(=O)Cc2ccccc2)C1O","IC50","152","nM","Trypsin I"
"CHEMBL331807","N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2ccc(O)nc2)NS(=O)(=O)Cc2ccccc2)C1O","IC50","6.099999904633","nM","Coagulation factor X"
"CHEMBL331807","N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2ccc(O)nc2)NS(=O)(=O)Cc2ccccc2)C1O","IC50","2500","nM","Thrombin"
"CHEMBL331807","N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2ccc(O)nc2)NS(=O)(=O)Cc2ccccc2)C1O","IC50","367","nM","Plasminogen"
"CHEMBL331807","N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2ccc(O)nc2)NS(=O)(=O)Cc2ccccc2)C1O","IC50","26.60000038147","nM","Trypsin I"
"CHEMBL155235","COc1c(OC)c2c3c(nccc3c1OC)-c1cc(O)c(=O)ccc1-2","IC50","0.180000007153","ug.mL-1","P388"
"CHEMBL116226","COc1c([C@H](CC(C)C)OC(C)=O)ccc2c1C(=O)OCc1cc(C)cc(O)c1O2","IC50","8400","nM","Oxytocin receptor"
"CHEMBL116226","COc1c([C@H](CC(C)C)OC(C)=O)ccc2c1C(=O)OCc1cc(C)cc(O)c1O2","IC50","100000","nM","Vasopressin V2 receptor"
"CHEMBL149975","CN1C[C@@H]2Cc3ccccc3[C@]13CCCC[C@@H]23","IC50","137","nM","Glutamate NMDA receptor"
"CHEMBL417354","CCCCC/C=C/C(=O)N1CCC[C@H]1C(=O)N1CCCC1","IC50","34","nM","Prolyl endopeptidase"
"CHEMBL297237","CCCCC/C=C(\\C)C(=O)N1CCC[C@H]1C(=O)N1CCCC1","IC50","73","nM","Prolyl endopeptidase"
"CHEMBL44856","Cc1cc2cc(NC(=O)c3cc4ccccc4o3)ccc2[nH]1","IC50","3.640000068e-5","ug.mL-1","HeLa"
"CHEMBL19545","CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)N[C@@H](C(=O)OC(C)(C)C)C(C)C","IC50","6","nM","Human immunodeficiency virus type 1 protease"
"CHEMBL81280","COc1ccc(-c2ccc3c(c2)OCO3)c(OC)c1OC","IC50","150000","nM","Tubulin"
"CHEMBL329678","CCC1CN2CCC1CC2[C@H](O)c1cc(-c2cccc([N+](=O)[O-])c2)nc2ccc(OC)cc12","IC50","41000","nM","Calcitonin gene-related peptide type 1 receptor"
"CHEMBL329678","CCC1CN2CCC1CC2[C@H](O)c1cc(-c2cccc([N+](=O)[O-])c2)nc2ccc(OC)cc12","IC50",\N,"nM","SK-N-MC"
"CHEMBL63635","CC(C)=CCC/C(C)=C/CC/C(C)=C/CC(CCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)C(=O)O","IC50","900","nM","Protein farnesyltransferase"
"CHEMBL305422","CC(C)=CCC/C(C)=C/CC/C(C)=C/CC(CCCCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)C(=O)O","IC50","1800","nM","Protein farnesyltransferase"
"CHEMBL171783","CSCC[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](N)CS)C(C)C)C(=O)O","IC50","120","nM","Protein farnesyltransferase"
"CHEMBL141580","Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccccc3[N+](=O)[O-])oc(=O)c12","IC50","720","nM","Human herpesvirus 2 protease"
"CHEMBL141580","Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccccc3[N+](=O)[O-])oc(=O)c12","IC50","76","nM","Human herpesvirus 6 protease"
"CHEMBL141580","Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccccc3[N+](=O)[O-])oc(=O)c12","IC50","2200","nM","Human herpesvirus 4 protease/capsid scaffold protein"
"CHEMBL64793","C[C@]1(COC(=O)CCl)[C@H](C(=O)[O-])N2C(=O)/C(=C/C(=O)[O-])C2S1(=O)=O.[Na+].[Na+]","IC50","196","nM","Beta-lactamase"
"CHEMBL64793","C[C@]1(COC(=O)CCl)[C@H](C(=O)[O-])N2C(=O)/C(=C/C(=O)[O-])C2S1(=O)=O.[Na+].[Na+]","IC50","7200","nM","Beta-lactamase"
"CHEMBL64793","C[C@]1(COC(=O)CCl)[C@H](C(=O)[O-])N2C(=O)/C(=C/C(=O)[O-])C2S1(=O)=O.[Na+].[Na+]","IC50",\N,"nM","Beta-lactamase AmpC"
"CHEMBL60220","C[C@]1(/C=C/C#N)[C@H](C(=O)[O-])N2C(=O)/C(=C/C(=O)[O-])C2S1(=O)=O.[Na+].[Na+]","IC50","6760","nM","Beta-lactamase"
"CHEMBL60220","C[C@]1(/C=C/C#N)[C@H](C(=O)[O-])N2C(=O)/C(=C/C(=O)[O-])C2S1(=O)=O.[Na+].[Na+]","IC50","21670","nM","Beta-lactamase"
"CHEMBL60220","C[C@]1(/C=C/C#N)[C@H](C(=O)[O-])N2C(=O)/C(=C/C(=O)[O-])C2S1(=O)=O.[Na+].[Na+]","IC50","504000","nM","Beta-lactamase"
"CHEMBL310387","COc1ccc2c(Cc3c(Cl)cncc3Cl)nnc(-c3ccccc3)c2c1","IC50","37","nM","Phosphodiesterase 4"
"CHEMBL310387","COc1ccc2c(Cc3c(Cl)cncc3Cl)nnc(-c3ccccc3)c2c1","IC50","37.15000152588","nM","Phosphodiesterase 4"
"CHEMBL283307","CN(C)CCCCn1c2ccccc2c2c3c(c4c5ccccc5cnc4c21)C(=O)NC3=O","IC50","1140","nM","Cyclin-dependent kinase 4/cyclin D1"
"CHEMBL283307","CN(C)CCCCn1c2ccccc2c2c3c(c4c5ccccc5cnc4c21)C(=O)NC3=O","IC50",\N,"nM","HCT-116"
"CHEMBL283307","CN(C)CCCCn1c2ccccc2c2c3c(c4c5ccccc5cnc4c21)C(=O)NC3=O","IC50",\N,"nM","NCI-H460"
"CHEMBL304271","CCN(CC)CC(O)CNC(=O)c1cc(C)c(/C=C2\\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1","IC50","0.449999988079","nM","Epidermal growth factor receptor erbB1"
"CHEMBL304271","CCN(CC)CC(O)CNC(=O)c1cc(C)c(/C=C2\\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1","IC50","20000","nM","Platelet-derived growth factor receptor beta"
"CHEMBL304271","CCN(CC)CC(O)CNC(=O)c1cc(C)c(/C=C2\\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1","IC50","360","nM","Vascular endothelial growth factor receptor 2"
"CHEMBL283121","NS(=O)(=O)Oc1ccc(Br)cc1","IC50","912000","nM","Steryl-sulfatase"
"CHEMBL283698","O=C(NCC1CCC(C(=O)NO)CC1)c1cccc2ccccc12","IC50","90100","nM","HCT-116"
"CHEMBL51450","CCN(CC)S(=O)(=O)c1ccc(Cl)cc1","IC50",\N,"nM","Vascular cell adhesion protein 1"
"CHEMBL173378","CC(C)c1cc(CN2CCOCC2)cc(C(C)C)c1O","IC50","100000","nM","GABA-A receptor; anion channel"
"CHEMBL172753","CC(=O)Nc1c(C(C)C)cc(CN2CCOCC2)cc1C(C)C","IC50","10000","nM","GABA-A receptor; anion channel"
"CHEMBL170584","CNc1c(C(C)C)cc(CN2CCOCC2)cc1C(C)C","IC50","100000","nM","GABA-A receptor; anion channel"
"CHEMBL57157","CCN(CC)C(=O)CCC1=C(c2ccccc2)c2ccccc2C(=O)C1=O","IC50","610","nM","Protein-tyrosine phosphatase 1B"
"CHEMBL292444","CCOC(=O)c1ccc(CCC2=C(c3ccccc3)c3ccccc3C(=O)C2=O)cc1","IC50","1010","nM","Protein-tyrosine phosphatase 1B"
"CHEMBL88662","CC(C)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)N[C@@H](CCCCNCCCCN)C(=O)O","IC50","27900","nM","Glutathionylspermidine synthase"
"CHEMBL60707","O=C1C=C(c2c[nH]c3ccccc23)c2ccccc2C1=O","IC50","1130","nM","Protein-tyrosine phosphatase 1B"
"CHEMBL60707","O=C1C=C(c2c[nH]c3ccccc23)c2ccccc2C1=O","IC50","3070","nM","Leukocyte common antigen"
"CHEMBL60707","O=C1C=C(c2c[nH]c3ccccc23)c2ccccc2C1=O","IC50","10200","nM","Receptor-type tyrosine-protein phosphatase F (LAR)"
"CHEMBL60707","O=C1C=C(c2c[nH]c3ccccc23)c2ccccc2C1=O","IC50","25610","nM","Unchecked"
"CHEMBL60707","O=C1C=C(c2c[nH]c3ccccc23)c2ccccc2C1=O","IC50","3190","nM","Unchecked"
"CHEMBL60707","O=C1C=C(c2c[nH]c3ccccc23)c2ccccc2C1=O","IC50","1950","nM","Dual specificity phosphatase Cdc25B"
"CHEMBL74819",\N,"IC50","200000","nM","Plasmodium falciparum"
"CHEMBL88807","C#CCNC(=O)Cn1c2cc(OC)ccc2c2cc[n+]3nc(CC)c(CC)cc3c21","IC50","72900","nM","L1210"
"CHEMBL126365","O=C(O)CC1CCc2cc(NC(=O)/C=C/C3CCNCC3)ccc2C1=O","IC50","26","nM","Integrin alpha-IIb/beta-3"
"CHEMBL126365","O=C(O)CC1CCc2cc(NC(=O)/C=C/C3CCNCC3)ccc2C1=O","IC50","360","nM","Homo sapiens"
"CHEMBL305922","Cc1cc(C(=O)Nc2cccc(Br)c2)nn1-c1cccc(C(F)(F)F)c1","IC50","359","nM","Neuropeptide Y receptor type 5"
"CHEMBL104852","CCOC(=O)c1csc(-c2nc3c([nH]2)C(=O)C=CC3=O)n1","IC50","16320","nM","K562"
"CHEMBL104852","CCOC(=O)c1csc(-c2nc3c([nH]2)C(=O)C=CC3=O)n1","IC50","1420","nM","SW-620"
"CHEMBL65569","CCOC(=O)c1cn(Cc2c(F)cccc2F)c2nc(-c3ccc(NC(=O)C(C)C)cc3)c(CN(C)Cc3ccccc3)n2c1=O","IC50","30","nM","Gonadotropin-releasing hormone receptor"
"CHEMBL65769","CONC(=O)Nc1ccc(-c2nc3n(Cc4c(F)cccc4F)cc(C(=O)OC(C)C)c(=O)n3c2CN(C)Cc2ccccc2)cc1","IC50","0.40000000596","nM","Gonadotropin-releasing hormone receptor"
"CHEMBL71561","Cc1cc(-c2c(O)nc3cc(Cl)c(C(=O)Nc4ncccn4)cc3c2OCC[C@@H]2CCN2)cc(C)c1C","IC50","0.439999997616","nM","Gonadotropin-releasing hormone receptor"
"CHEMBL71561","Cc1cc(-c2c(O)nc3cc(Cl)c(C(=O)Nc4ncccn4)cc3c2OCC[C@@H]2CCN2)cc(C)c1C","IC50","4","nM","Gonadotropin-releasing hormone receptor"
"CHEMBL45203","COc1ccc(-n2nc(-c3ccncc3)c(-c3ccc(F)cc3)n2)cc1OC","IC50","744","nM","THP-1"
"CHEMBL8453","COc1ccc2c(c1)CCC=C2CCCN1CCN(c2ccccc2)CC1","IC50","147","nM","Serotonin 1a (5-HT1a) receptor"
"CHEMBL8453","COc1ccc2c(c1)CCC=C2CCCN1CCN(c2ccccc2)CC1","IC50","119","nM","Serotonin 2 (5-HT2) receptor"
"CHEMBL8453","COc1ccc2c(c1)CCC=C2CCCN1CCN(c2ccccc2)CC1","IC50","777","nM","Dopamine D2 receptor"
"CHEMBL351618","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCCN(CCO)CCO","IC50","217","nM","Unchecked"
"CHEMBL351618","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCCN(CCO)CCO","IC50","163","nM","OVCAR-3"
"CHEMBL351618","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCCN(CCO)CCO","IC50","76","nM","L1210"
"CHEMBL351618","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCCN(CCO)CCO","IC50","142","nM","L1210"
"CHEMBL351618","O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCCN(CCO)CCO","IC50","8910","nM","NON-PROTEIN TARGET"
"CHEMBL540792","Cc1ccccc1C(=CCCN1CCC[C@H](C(=O)O)C1)c1ccccc1C.Cl","IC50","82","nM","Unchecked"
"CHEMBL1203058","Cl.O=C(NCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CC2CCCCO2)CC1","IC50","0.159999996424","nM","Homo sapiens"
"CHEMBL1203072","Cl.O=C(NCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCC(N2CCCCC2)CC1","IC50","9.859999656677","nM","Homo sapiens"
"CHEMBL113499","CCOC(=O)N1CCC(n2nnnc2CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1","IC50","0.419999986887","nM","Homo sapiens"
"CHEMBL1203039","CCC(CC)CN1CCC(n2nnnc2CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl","IC50","0.810000002384","nM","Phosphodiesterase 3"
"CHEMBL1203039","CCC(CC)CN1CCC(n2nnnc2CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl","IC50","0.012000000104","nM","Homo sapiens"
"CHEMBL1203039","CCC(CC)CN1CCC(n2nnnc2CCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl","IC50","0.003000000026","nM","Homo sapiens"
"CHEMBL18224","O=S1(=O)c2cccc3cccc(c23)N1CCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1","IC50","0.300000011921","nM","Serotonin transporter"
"CHEMBL18224","O=S1(=O)c2cccc3cccc(c23)N1CCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1","IC50","6","nM","Serotonin 2 (5-HT2) receptor"
"CHEMBL18224","O=S1(=O)c2cccc3cccc(c23)N1CCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1","IC50","75","nM","Adrenergic receptor alpha-1"
"CHEMBL18224","O=S1(=O)c2cccc3cccc(c23)N1CCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1","IC50","13","nM","Dopamine D2 receptor"
"CHEMBL275354","O=S1(=O)c2cccc3cccc(c23)N1CCN1CCC(Cc2c[nH]c3cccc(F)c23)CC1","IC50","6","nM","Serotonin transporter"
"CHEMBL275354","O=S1(=O)c2cccc3cccc(c23)N1CCN1CCC(Cc2c[nH]c3cccc(F)c23)CC1","IC50","23","nM","Serotonin 2 (5-HT2) receptor"
"CHEMBL275354","O=S1(=O)c2cccc3cccc(c23)N1CCN1CCC(Cc2c[nH]c3cccc(F)c23)CC1","IC50","100","nM","Adrenergic receptor alpha-1"
"CHEMBL275354","O=S1(=O)c2cccc3cccc(c23)N1CCN1CCC(Cc2c[nH]c3cccc(F)c23)CC1","IC50","100","nM","Dopamine D2 receptor"
"CHEMBL2110252","CC(C)c1ccc2oc(N[C@H](CN3CCCCC3)c3ccccc3)nc2c1","IC50","1200","nM","Homo sapiens"
